"","degree","eigenvector","closeness","pagerank","betweenness","hubscore","authorities","radiality","clusterrank","densitymnc","lobby","leverage","subgraph","topologicalcoeff","eccentricity","geodkpath","stress","informationcent","localbridge"
"2751",15,0.0331300910357156,2738.11666666667,0.000103600131398806,89160.2295519093,0.00392235466611948,0.00390460110023875,22.8658390804598,0,14,9,0.214643502868257,0.0705155627657601+0i,0.0678294573643411,7,1841,612,1.0080687705998,0.0291088680631831
"2752",15,0.0734487658367136,2878.02142857143,0.000104376226373564,169469.553127548,0.0322387763992237,0.00322082266868794,23.0527816091954,0,14,12,-0.046025676111883,0.106632999920731+0i,0.0679438058748404,7,2741,2621,1.73415628178032,0.0653984577673522
"2753",6,0.0125503284392128,2466.24047619048,0.000144069987742459,38455.8751402262,4.62507854065989e-05,0.0017600351911208,22.4434942528736,0,5,6,-0.187908496732026,0.0122641859271742+0i,0.169354838709677,7,745,0,0.638068173437742,0.1747022121384
"2754",1,0.00554330274775709,2243.85119047619,7.21117267388067e-05,0,3.00672421870845e-16,0.000114795984348506,22.0229885057471,0,0,1,-0.92,0+0i,1,8,257,0,0.64069925684728,24
"2755",13,0.203690010533988,2895.11666666667,9.41323088029346e-05,48156.6351812246,0.460011814606449,0.000287168664296776,23.0715402298851,0,12,12,-0.364184282864917,0.0682136728245455+0i,0.0996401259559154,6,2708,0,0.638068173437736,0.143790477666398
"2756",13,0.0268338814618361,2732.44285714286,8.66700554808424e-05,41732.7663167467,0.00568457319540301,0.000985613274349491,22.8596781609195,0,12,10,0.0909711277698655,0.00437733327227477+0i,0.0778846153846154,7,1846,0,0.638068173437734,0.0355939451119413
"2757",11,0.0314541165908864,2692.90238095238,7.21117267387399e-05,54664.8264742105,0.00930585160059297,0.000114795984349849,22.8029425287356,0,10,9,-0.0603673962673556,0.0114838495144899+0i,0.091540404040404,7,1663,0,1.5261863372353,0.0820763615819492
"2758",1,0.0224189452534393,2396.00952380952,9.05782884922734e-05,0,3.00672421870845e-16,6.52594629408907e-05,22.320275862069,0,0,1,-0.964912280701754,0+0i,1,7,529,0,0.635124757178237,56
"2759",1,0.0224189452534393,2396.00952380952,9.05782884922734e-05,0,3.00672421870845e-16,6.52594629408907e-05,22.320275862069,0,0,1,-0.964912280701754,0+0i,1,7,529,0,1.6663574039429,56
"276",6,0.0178906050947324,2576.2119047619,0.00010221059405128,22955.3716432411,5.89575598669489e-05,0.00318252450509082,22.6274942528736,0,5,6,-0.453482469542841,-0.0083041766861341+0i,0.168367346938776,7,1099,0,0.644424643610083,0.430751723676284
"2760",3,0.0254842630445773,2488.60476190476,0.000106722111374262,1251.38709909372,0.00194144164153294,0.000163858133530681,22.4840459770115,0,2,3,-0.625192604006163,0+0i,0.337719298245614,7,784,71085,1.79746182522527,1.23233727125319
"2761",2,0.00254900742189779,2281.94761904762,7.04938738151904e-05,0,6.0134484374169e-16,0.000160954619251393,22.0983908045977,0,1,2,-0.76140350877193,0+0i,0.5,7,340,0,0.659963226468266,3.68333333333333
"2762",2,0.00364795751524317,2278.05119047619,6.96016493659e-05,0,6.0134484374169e-16,0.000684588175736635,22.0921379310345,0,1,2,-0.733333333333333,0+0i,0.5,8,313,0,1.40770347044743,3.25
"2763",21,0.0949811015400434,2898.89523809524,0.000136756273888517,127987.28056091,0.111756883841756,0.00517132949804964,23.0752183908046,0,20,13,0.178338553739948,0.105783522788527+0i,0.0535714285714286,7,2770,223921,1.99540149502086,0.0239606176546532
"2764",6,0.0452355974751385,2630.9,0.000140419760563989,0,1.80114084838826e-15,0.00190947052723479,22.7137471264368,0,5,6,-0.492228826914425,0+0i,0.174479166666667,7,1316,0,1.51928278250516,0.464169040040208
"2765",7,0.0432801894098255,2627.49285714286,0.000160226377657213,0,2.10572261173351e-15,0.00156608123444861,22.7098850574713,0,6,7,-0.36231659113015,0+0i,0.147428571428571,7,1267,0,0.638589105507331,0.275512745250573
"2766",1,0.0315576780497701,2388.12142857143,9.07449686066577e-05,0,3.00672421870845e-16,0.000887019853404534,22.3075862068966,0,0,1,-0.962264150943396,0+0i,1,8,499,0,0.63858910550733,52
"2767",6,0.0481088611589763,2627.74761904762,0.000134746331569037,0,1.80114084838826e-15,0.00225194469887404,22.7109885057471,0,5,6,-0.487466922152521,0+0i,0.169250645994832,8,1250,208329,1.8699303485142,0.458093812463647
"2768",2,0.0322604969555317,2424.90952380952,9.07449686066577e-05,1190.11169342297,0.000137988241595081,0.000887019853404666,22.3743448275862,0,1,2,-0.712962962962963,0+0i,0.5,8,591,0,1.73864110280364,2.68965517241379
"2769",15,0.0425824491637523,2784.17142857143,0.000123224602659858,121582.650003388,0.00719422705500961,0.00028454551804868,22.928275862069,0,14,11,0.0705803666223224,0.116612163149954+0i,0.0688372093023256,7,2097,0,1.25082073769392,0.0416629163343281
"277",17,0.0519381903416855,2793.72142857143,0.000120975602074278,90967.0134614343,0.0444791460886367,0.00224562803957786,22.9389425287356,0,16,12,0.16619765243328,0.0788690537809778+0i,0.062363834422658,7,2173,0,1.26796596638959,0.0266068348417423
"2770",15,0.0290349782787197,2674.34285714286,0.000141823306668902,60152.8516112534,0.00319655298750501,0.000218959488051401,22.7755402298851,0,14,9,0.308946010791853,0.0621323975420421+0i,0.06775956284153,7,1549,146167,1.88324260763654,0.0216451090947527
"2771",5,0.00887412423048523,2439.70714285714,8.5061051796523e-05,9927.16166936929,3.81825442616555e-05,0.000315117111286388,22.3934712643678,0,4,5,-0.431372549019608,0.00255983382526886+0i,0.2,8,672,126594,1.87156032607334,0.498608349900596
"2772",4,0.0146140758910349,2534.48333333333,0.000114424440996252,0,1.20268968748338e-15,0.00295928955141832,22.5574252873563,0,3,4,-0.67712143928036,0+0i,0.253164556962025,8,1018,0,1.41662112739799,1.29612785862786
"2773",13,0.0298340897544113,2667.45714285714,0.000100570964767393,116076.241471942,0.00230908257004514,0.000308496512435294,22.7629425287356,0,12,9,0.178607224165695,-0.00491420375210639+0i,0.0769230769230769,7,1499,0,1.01939164370748,0.0366757475143438
"2774",12,0.0264168407675474,2725.92380952381,7.49766614648478e-05,53902.7002910318,0.00707260357343209,0.000130328574560579,22.848091954023,0.9,11,11,-0.0437210768817712,0.104804318344645+0i,0.0849256900212314,7,1861,51175,1.8577323955753,0.0812740869372033
"2775",17,0.0258661965909795,2792.98095238095,0.000121903111646784,59365.7655837511,0.00543927191360092,0.00184889878847868,22.936,0,16,11,0.157590348663762,0.0424749311254604+0i,0.0601307189542484,7,2158,0,1.02450173566131,0.0349355605445685
"2776",6,0.00886229777843655,2480.02619047619,0.000190401880287249,0,1.80114084838826e-15,0.00171975868764465,22.4678620689655,0,5,6,-0.284383306751728,0+0i,0.177248677248677,7,783,89407,1.89222577056314,0.265261010032307
"2777",4,0.00518246269095468,2390.85952380952,8.28694478892574e-05,0,1.20268968748338e-15,0.000577032686152724,22.3064827586207,0,3,4,-0.532352941176471,0+0i,0.255208333333333,7,540,0,1.34130648206449,0.816753926701571
"2778",8,0.0142175143047729,2564.07142857143,0.000114946249123902,0,2.40537937496676e-15,0.0015619249518896,22.6074482758621,0,7,8,-0.237798547752781,0+0i,0.133064516129032,7,1025,57478,1.95551557347986,0.201745369530604
"2779",11,0.0256020417944885,2678.92619047619,8.71715660126921e-05,38839.941903856,0.00301377606949075,0.0079062661388507,22.783816091954,0,10,9,-0.0142921120688816,-0.0245034986512902+0i,0.09366391184573,7,1578,230078,1.84822704726612,0.067323209936125
"278",2,0.00886234740374749,2364.81428571429,8.27514687558509e-05,0,6.0134484374169e-16,0.000160743525249568,22.2605057471264,0,1,2,-0.813387423935091,0+0i,0.5,7,489,12414,1.18595068262989,4.82142857142857
"2780",2,0.0055403858906521,2255.19285714286,6.60311806904247e-05,456.626333065163,0.00131958773329474,8.6803406331864e-05,22.0455172413793,0,1,2,-0.682539682539683,0+0i,0.5,7,269,0,1.51891852694441,2.55769230769231
"2781",14,0.0296050667476325,2768.22142857143,8.43033135911725e-05,98195.9701080137,0.00832149500077147,0.0012431181242432,22.9085977011494,0,13,11,0.0685334956812037,0.0315774434553856+0i,0.0725683890577508,7,2028,0,1.53704760632067,0.052156376840944
"2782",7,0.013634573628288,2555.01904761905,0.000112866354552834,0,2.10572261173351e-15,0.00206518291925257,22.5936551724138,0,6,7,-0.322575669944091,0+0i,0.147465437788018,7,1008,16339,1.00681507583589,0.272836919351253
"2783",2,0.0070053113649275,2316.43571428571,7.5341038374783e-05,0,6.0134484374169e-16,0.000261028002281731,22.1699310344828,0,1,2,-0.779761904761905,0+0i,0.5,8,365,0,1.83421762731211,4.03030303030303
"2784",3,0.00732001206158981,2370.45952380952,7.20336909456388e-05,8941.86860177667,0.000330713129254412,0.00017683603271187,22.2685057471264,0,2,3,-0.702741702741703,0.0155004014535972+0i,0.333333333333333,8,484,113636,1.93732113165217,1.90635451505017
"2785",22,0.0309734001623122,2804.08809523809,0.000155279018310068,221451.224746202,0.00230489370565009,0.00107063006861705,22.9491494252874,0,21,13,0.283136718441944,0.0588442264140003+0i,0.0513070620366758,7,2174,0,1.94538498713816,0.0216961699321957
"2786",3,0.00407095536392182,2357.41666666667,8.03651312587834e-05,0,9.0057042419413e-16,0.000788415100539599,22.247816091954,0,2,3,-0.634285714285714,0+0i,0.349593495934959,8,460,0,1.246446182172,1.46666666666667
"2787",29,0.0737886926834745,3009.3619047619,0.000203345612177932,188265.244547038,0.00312132849486328,0.0195910259480873,23.2031264367816,0,29,13,0.399175211253353,0.0123890730212994+0i,0.03559510567297,7,3515,0,1.41436258838505,0.00873492036275794
"2788",2,0.00282703827716669,2289.62380952381,6.98246518682774e-05,448.378476337473,7.94155684026506e-05,0.000651917626275699,22.1163218390805,0,1,2,-0.630952380952381,0+0i,0.5,8,348,21056,1.83100476802371,2.03703703703704
"2789",16,0.0163250385211716,2723.00952380952,0.000102440275581048,91198.4015934571,0.00112002123398556,0.00156244122826632,22.8457931034483,0,15,11,0.230924816200405,0.0861157998793289+0i,0.0636574074074074,7,1743,63210,1.91866015230025,0.019175363584816
"279",3,0.0122662834778167,2407.80714285714,9.17052235235162e-05,0,9.0057042419413e-16,0.000226891249463849,22.3396781609195,0,2,3,-0.6995670995671,0+0i,0.333333333333333,8,561,0,0.989424260037024,1.8459273797841
"2790",17,0.0332900123545141,2771.94523809524,0.000118011826228555,121795.042274123,0.00292599201741668,0.00715785789223107,22.9104367816092,0,16,12,0.233775366948234,0.00634205324329317+0i,0.0601023017902813,7,2075,158660,2.02635669577842,0.0196620008426572
"2791",12,0.0310003002957091,2738.97142857143,7.28321270377449e-05,16571.9263494069,0.0146806854658721,0.00324162012671327,22.8697931034483,0,11,9,0.0555930492573989,0.036955458454461+0i,0.0872747747747748,7,1942,904702,2.16795082055987,0.0428267462515125
"2792",12,0.0275134748732172,2674.1119047619,7.90927522252934e-05,59090.7374512128,0.00238668370428608,0.00244614566646485,22.7777471264368,0,11,8,0.150751231527094,0.194909079573331+0i,0.0833333333333333,7,1555,0,1.01094052802664,0.041415368662371
"2793",13,0.023146630878291,2738.97380952381,9.36532129045325e-05,161963.2568529,0.00401221937410773,0.000412891676035545,22.8691494252874,1.31111111111111,12,9,0.0529706804025527,0.0310405753087552+0i,0.0809954751131222,7,1866,224196,1.93669923558548,0.0365108285151038
"2794",4,0.0064891355760116,2420.99285714286,8.95722230105128e-05,0,1.20268968748338e-15,0.00129614150591536,22.3630344827586,0,3,4,-0.523809523809524,0+0i,0.25,7,618,0,1.79492703584993,0.79136690647482
"2795",12,0.00681019564709439,2485.9119047619,7.85859555019205e-05,61243.3539208352,0.000878017497298257,0.000152840017412384,22.4677701149425,0,11,7,0.370204548795207,0.0156302345793152+0i,0.0833333333333333,7,807,458195,1.94496084929059,0.0195738659232552
"2796",15,0.0155413708618142,2681.7880952381,0.000131042052076328,92775.1481021815,0.00378122102926133,0.000813474773775837,22.7816091954023,0,14,10,0.226848748512586,-0.00342444755662298+0i,0.0675799086757991,7,1567,0,1.96096389983094,0.0204693534823206
"2797",14,0.0304418019878194,2655.75238095238,9.10691063923839e-05,23604.6493055452,0.00263733883528069,0.00435116602944732,22.7422528735632,0,13,9,0.277446478405558,-0.00402187022993023+0i,0.0732292917166867,7,1521,14679,1.55180294119784,0.0229650646407685
"2798",5,0.0130204863587112,2535.95,0.000104776594117692,0,1.50372406697549e-15,0.0039605563323306,22.5617471264368,0,4,5,-0.534899217058138,0+0i,0.205063291139241,8,974,0,1.39851078689714,0.652264808362369
"2799",12,0.047628569786617,2788.33809523809,0.000256374307433898,0,3.60228169677652e-15,0.00523256199184677,22.936091954023,0,11,10,-0.0838797272886478,0+0i,0.0840874811463047,7,2114,37975,1.11717054893937,0.0863519997158305
"28",1,0.00212707916848131,2153.92380952381,6.53644020102419e-05,0,3.00672421870845e-16,9.74339609433072e-05,21.8249195402299,0,0,1,-0.882352941176471,0+0i,1,8,194,450547,2.00971159415575,16
"280",14,0.0280730030974442,2674.10714285714,0.000103169440781872,43650.3367456915,0.0187728212404097,0.000359196010369142,22.7725977011494,0,13,9,0.248918670593183,0.00628754701199711+0i,0.0724713242961418,7,1532,0,0.969555592846984,0.016595470051323
"2800",1,0.00215132664611057,2150.90476190476,6.28290636101712e-05,0,3.00672421870845e-16,0.000587558794161612,21.8221609195402,0,0,1,-0.857142857142857,0+0i,1,8,157,28056,1.81895841133287,13
"2801",2,0.00305289967340341,2244.47380952381,6.85064820357777e-05,0,6.0134484374169e-16,0.000779967116823582,22.0248275862069,0,1,2,-0.712820512820513,0+0i,0.5,8,266,0,0.656617509526123,2.97916666666667
"2802",2,0.00222133180232206,2258.05119047619,7.58668950479112e-05,0,6.0134484374169e-16,0.000102668522657156,22.0486436781609,0,1,2,-0.757142857142857,0+0i,0.5,8,293,0,1.41316211828194,3.6
"2803",6,0.022435287985205,2604.45952380952,0.000130012895700727,0,1.80114084838826e-15,0.0045898790520313,22.6751264367816,0,5,6,-0.480609857978279,0+0i,0.16996699669967,7,1227,8275,1.49665122082209,0.467457327733819
"2804",11,0.0152971029019835,2584.33333333333,6.93168169221571e-05,39192.3188686178,0.00157288030364648,7.1560190219182e-05,22.6342988505747,0,10,8,0.130660984412055,0.0277285706380827+0i,0.0945454545454545,7,1145,281364,1.96052317916514,0.0317171404228952
"2805",7,0.0108127928158489,2556.69047619048,0.000131204836823397,0,2.10572261173351e-15,0.000757074104296959,22.5954942528736,0,6,7,-0.345115819852662,0+0i,0.142857142857143,7,992,619,1.25126755133371,0.289135514018692
"2806",15,0.0262738875360903,2731.15238095238,0.000109441889427235,44377.1611741953,0.00504938415042456,0.000382071136566282,22.8547126436782,0,14,9,0.241545136312265,0.0322458983491918+0i,0.0675213675213675,7,1869,0,1.41500821062284,0.0211478276242117
"2807",11,0.0216816914197148,2659.40238095238,0.000178546726696108,44200.9146874084,0.00214916727640009,0.00885861585522911,22.7542068965517,0,10,8,0.0583835968426761,0.00532018885482549+0i,0.0916795069337442,7,1496,178171,1.84388863217221,0.0552863838791653
"2808",4,0.0180938124116016,2519.32619047619,0.000114759214473063,0,1.20268968748338e-15,0.00384409842155569,22.5347126436782,0,3,4,-0.661904761904762,0+0i,0.25,7,912,0,1.79903946726126,1.22448979591837
"2809",13,0.0964550698464713,2794.35714285714,8.19942440749242e-05,50309.1533573955,0.198438144626751,0.00522866796937198,22.9435402298851,0,12,12,-0.116557446900133,0.0230363063850977+0i,0.0844517184942717,7,2098,80968,1.8511160820349,0.0639127929601484
"281",14,0.0335030424416013,2717.61904761905,0.000100452983335512,98084.6860707085,0.00216324824957099,0.0033931708317861,22.8379770114943,0.555555555555556,13,10,0.145971257011776,0.0172074915985097+0i,0.0756302521008403,7,1771,33351,1.88408287197759,0.023891255702576
"2810",20,0.0427841761677004,2791.34761904762,0.000138315939039651,137875.747434108,0.0105750786131313,0.00244928217038072,22.9322298850575,0,19,12,0.282425426232553,0.187097703822009+0i,0.0509216589861751,7,2143,136331,1.84374356353242,0.0211575249242055
"2811",20,0.0731899763288893,2891.99523809524,0.00012607341874559,73026.5461653155,0.0878697603054417,0.00411564914083194,23.0625287356322,0,19,12,0.192194880916088,-0.00841459985175122+0i,0.0521241830065359,7,2769,0,1.0263866950056,0.0269460045243374
"2812",18,0.0460691489368441,2836.6619047619,0.000142008151502074,207328.34801438,0.0145660269006727,0.0059786178631709,22.9948505747126,0,17,13,0.104970308167712,0.0421705219059734+0i,0.0601487314085739,7,2446,0,1.60887693075134,0.0387432377646737
"2813",20,0.0270831061957412,2804.67619047619,0.000190701285719981,0,6.01489626790195e-15,0.0084334046691385,22.9509885057471,0,19,12,0.230088027885678,0+0i,0.050635593220339,7,2191,0,1.5074075204846,0.0304006183091374
"2814",1,0.00245900066271097,2257.76428571429,7.19643911549388e-05,0,3.00672421870845e-16,0.00012392598702587,22.0506666666667,0,0,1,-0.928571428571429,0+0i,1,7,314,107330,1.91754541128568,27
"2815",12,0.0151984682013259,2606.88571428571,7.80460917669773e-05,26797.0418237687,0.00180497932953913,0.000252281292933708,22.6708965517241,0.444444444444444,11,7,0.227569917349204,0.0191621105806968+0i,0.0856918238993711,7,1249,0,1.53710022865087,0.0273711529928898
"2816",11,0.025694854949001,2646.26428571429,7.19643911549074e-05,66505.0347655261,0.0038655997224575,0.000123925987027211,22.7338850574713,0.655555555555556,10,9,0.0243977354961337,0.0110626887887749+0i,0.0963949843260188,7,1437,0,1.83073321486084,0.0653873534199054
"2817",1,0.00245900066271097,2257.76428571429,7.19643911549388e-05,0,3.00672421870845e-16,0.00012392598702587,22.0506666666667,0,0,1,-0.928571428571429,0+0i,1,7,314,0,1.04081996071033,27
"2818",3,0.0079373629228708,2396.00714285714,7.81164374463713e-05,321.121475480144,0.000263129217821885,0.00380332954596114,22.3175172413793,0,2,3,-0.603896103896104,0+0i,0.333333333333333,8,586,583269,2.17405246457808,1.30254588513914
"2819",20,0.0263934994473229,2798.02142857143,0.000156938987348503,101541.194496949,0.00371832765781124,0.00497433615865507,22.9428045977011,0,19,12,0.296211423512584,-0.00723444767287884+0i,0.0516587677725118,7,2199,0,1.53090814112813,0.0214472067566438
"282",12,0.0287117109678489,2716.44761904762,0.000183854127088823,2719.23585464243,5.89497474740885e-05,0.00257935551447981,22.8343908045977,0,11,11,-0.0622746731738521,0+0i,0.0847784200385356,7,1738,16904,1.91543521827845,0.0752194840923607
"2820",7,0.0115855825679924,2546.90238095238,0.000117732241495862,0,2.10572261173351e-15,0.00428831816056107,22.5782068965517,0,6,7,-0.276370486238907,0+0i,0.142857142857143,8,995,0,1.68824843370042,0.237532321560072
